datetime,open,high,low,close
2023-04-06 00:00:00,1.08918,1.0917,1.08896,1.09066
2023-04-06 04:00:00,1.09065,1.09167,1.08923,1.09151
2023-04-06 08:00:00,1.0915,1.09283,1.08858,1.09259
2023-04-06 12:00:00,1.09258,1.09375,1.09213,1.09229
2023-04-06 16:00:00,1.09229,1.09233,1.09156,1.09194
2023-04-09 16:00:00,1.0898,1.09134,1.0898,1.09129
2023-04-09 20:00:00,1.09132,1.09145,1.08968,1.08991
2023-04-10 00:00:00,1.08992,1.09169,1.08908,1.09166
2023-04-10 04:00:00,1.09167,1.09171,1.08864,1.08888
2023-04-10 08:00:00,1.08887,1.08914,1.08373,1.08391
2023-04-10 12:00:00,1.08391,1.08629,1.0838,1.08629
2023-04-10 16:00:00,1.08597,1.08657,1.08581,1.08648
2023-04-10 20:00:00,1.08687,1.08877,1.0867,1.08815
2023-04-11 00:00:00,1.08814,1.09044,1.08808,1.08954
2023-04-11 04:00:00,1.08953,1.09266,1.08944,1.09226
2023-04-11 08:00:00,1.0905,1.09279,1.09022,1.09111
2023-04-11 12:00:00,1.08988,1.09117,1.0896,1.09074
2023-04-11 16:00:00,1.0914,1.09176,1.09112,1.09167
2023-04-11 20:00:00,1.09163,1.09287,1.09147,1.09241
2023-04-12 00:00:00,1.0924,1.09373,1.09159,1.09266
2023-04-12 04:00:00,1.09265,1.09359,1.0918,1.09245
2023-04-12 08:00:00,1.09225,1.09898,1.09196,1.09865
2023-04-12 12:00:00,1.09959,1.09988,1.09865,1.09883
2023-04-12 16:00:00,1.09884,1.0995,1.09866,1.0995
2023-04-12 20:00:00,1.09967,1.10049,1.09836,1.09883
2023-04-13 00:00:00,1.09882,1.10006,1.09767,1.09991
2023-04-13 04:00:00,1.09991,1.10316,1.09991,1.10099
2023-04-13 08:00:00,1.10489,1.10676,1.10432,1.10529
2023-04-13 12:00:00,1.10557,1.10596,1.10443,1.10464
2023-04-13 16:00:00,1.10461,1.10516,1.10451,1.10516
2023-04-13 20:00:00,1.10517,1.10751,1.10488,1.10703
2023-04-14 00:00:00,1.10702,1.10758,1.10593,1.10653
2023-04-14 04:00:00,1.10653,1.10666,1.10539,1.10586
2023-04-14 08:00:00,1.10344,1.10363,1.09962,1.10061
2023-04-14 12:00:00,1.09775,1.09989,1.09752,1.09988
2023-04-14 16:00:00,1.09964,1.09977,1.0992,1.09922
2023-04-16 16:00:00,1.09888,1.09942,1.09832,1.09843
2023-04-16 20:00:00,1.09844,1.09914,1.09615,1.09762
2023-04-17 00:00:00,1.09761,1.09997,1.09756,1.09919
2023-04-17 04:00:00,1.09644,1.09847,1.09644,1.09767
2023-04-17 08:00:00,1.09536,1.09569,1.09121,1.09139
2023-04-17 12:00:00,1.09116,1.09311,1.09116,1.09307
2023-04-17 16:00:00,1.09268,1.09268,1.09236,1.09244
2023-04-17 20:00:00,1.09245,1.0939,1.09222,1.09357
2023-04-18 00:00:00,1.09356,1.09707,1.09337,1.09702
2023-04-18 04:00:00,1.09702,1.09828,1.09665,1.09771
2023-04-18 08:00:00,1.09662,1.09781,1.09532,1.09622
2023-04-18 12:00:00,1.09573,1.09743,1.09547,1.09711
2023-04-18 16:00:00,1.09707,1.09753,1.097,1.09737
2023-04-18 20:00:00,1.09749,1.0984,1.09649,1.09742
2023-04-19 00:00:00,1.09742,1.09745,1.09463,1.09625
2023-04-19 04:00:00,1.09626,1.09631,1.0926,1.09337
2023-04-19 08:00:00,1.09496,1.09793,1.09473,1.09571
2023-04-19 12:00:00,1.09658,1.09667,1.09517,1.09526
2023-04-19 16:00:00,1.09548,1.0957,1.0947,1.09516
2023-04-19 20:00:00,1.09517,1.09616,1.09494,1.09594
2023-04-20 00:00:00,1.09593,1.0973,1.09498,1.09612
2023-04-20 04:00:00,1.09612,1.09783,1.09536,1.09547
2023-04-20 08:00:00,1.09546,1.09849,1.09334,1.09694
2023-04-20 12:00:00,1.09673,1.09725,1.09587,1.09649
2023-04-20 16:00:00,1.09634,1.09708,1.09632,1.09676
2023-04-20 20:00:00,1.09676,1.09731,1.09618,1.09639
2023-04-21 00:00:00,1.09639,1.09639,1.0938,1.09561
2023-04-21 04:00:00,1.09561,1.09719,1.0949,1.0965
2023-04-21 08:00:00,1.0988,1.09936,1.09531,1.09719
2023-04-21 12:00:00,1.09787,1.09878,1.0972,1.09765
2023-04-21 16:00:00,1.09901,1.09929,1.09851,1.09874
2023-04-23 16:00:00,1.09866,1.0993,1.09864,1.09922
2023-04-23 20:00:00,1.09916,1.0995,1.09798,1.09815
2023-04-24 00:00:00,1.09813,1.09881,1.09658,1.09868
2023-04-24 04:00:00,1.09869,1.10204,1.09839,1.10023
2023-04-24 08:00:00,1.10227,1.10321,1.10128,1.10258
2023-04-24 12:00:00,1.10338,1.10483,1.10334,1.10431
2023-04-24 16:00:00,1.10447,1.1057,1.10429,1.1057
2023-04-24 20:00:00,1.10573,1.1067,1.10514,1.10527
2023-04-25 00:00:00,1.10528,1.10588,1.10245,1.10326
2023-04-25 04:00:00,1.10326,1.10439,1.10094,1.10167
2023-04-25 08:00:00,1.10172,1.10188,1.09685,1.09685
2023-04-25 12:00:00,1.09681,1.09759,1.09641,1.09698
2023-04-25 16:00:00,1.09708,1.09804,1.09668,1.09779
2023-04-25 20:00:00,1.09778,1.09799,1.09683,1.09751
2023-04-26 00:00:00,1.0975,1.10258,1.0972,1.10192
2023-04-26 04:00:00,1.10191,1.10626,1.10159,1.1045
2023-04-26 08:00:00,1.1046,1.10858,1.10355,1.10433
2023-04-26 12:00:00,1.10509,1.10528,1.10323,1.1039
2023-04-26 16:00:00,1.10356,1.10443,1.1035,1.10396
2023-04-26 20:00:00,1.1045,1.1054,1.10389,1.10456
2023-04-27 00:00:00,1.10456,1.10634,1.10398,1.10495
2023-04-27 04:00:00,1.10496,1.10593,1.10306,1.10344
2023-04-27 08:00:00,1.10131,1.10268,1.0992,1.10154
2023-04-27 12:00:00,1.10085,1.10273,1.10055,1.10269
2023-04-27 16:00:00,1.10241,1.10338,1.10233,1.10315
2023-04-27 20:00:00,1.10315,1.10394,1.10125,1.10194
2023-04-28 00:00:00,1.10193,1.10363,1.09938,1.10085
2023-04-28 04:00:00,1.10085,1.10094,1.09723,1.09737
2023-04-28 08:00:00,1.09844,1.10449,1.09826,1.10394
2023-04-28 12:00:00,1.10307,1.10309,1.10119,1.10193
2023-04-30 16:00:00,1.10191,1.1022,1.10106,1.10112
2023-04-30 20:00:00,1.10106,1.10143,1.10007,1.1014
2023-05-01 00:00:00,1.10143,1.10143,1.09947,1.10033
2023-05-01 04:00:00,1.10033,1.10095,1.09882,1.10088
2023-05-01 08:00:00,1.10328,1.10355,1.09778,1.09815
2023-05-01 12:00:00,1.09674,1.09756,1.09653,1.09694
2023-05-01 16:00:00,1.09741,1.0976,1.09721,1.09739
2023-05-01 20:00:00,1.09687,1.09943,1.09685,1.09839
2023-05-02 00:00:00,1.0984,1.10066,1.0979,1.09855
2023-05-02 04:00:00,1.09855,1.09865,1.09492,1.09676
2023-05-02 08:00:00,1.09552,1.09975,1.09422,1.09965
2023-05-02 12:00:00,1.09998,1.10078,1.09946,1.10057
2023-05-02 16:00:00,1.09989,1.10137,1.09989,1.10107
2023-05-02 20:00:00,1.1011,1.10297,1.10048,1.10294
2023-05-03 00:00:00,1.10294,1.10411,1.10142,1.10343
2023-05-03 04:00:00,1.10344,1.10468,1.10296,1.10328
2023-05-03 08:00:00,1.10396,1.10593,1.1022,1.10527
2023-05-03 12:00:00,1.10478,1.10916,1.10371,1.10599
2023-05-03 16:00:00,1.10544,1.1078,1.10515,1.10679
2023-05-03 20:00:00,1.10686,1.10875,1.10686,1.10812
2023-05-04 00:00:00,1.10812,1.10917,1.10521,1.10578
2023-05-04 04:00:00,1.10578,1.10765,1.10364,1.10743
2023-05-04 08:00:00,1.10092,1.10552,1.09952,1.10082
2023-05-04 12:00:00,1.10248,1.10315,1.10134,1.10146
2023-05-04 16:00:00,1.1012,1.10212,1.10095,1.10211
2023-05-04 20:00:00,1.10229,1.10444,1.10188,1.10439
2023-05-05 00:00:00,1.10441,1.10477,1.10256,1.10267
2023-05-05 04:00:00,1.10268,1.10319,1.10213,1.10247
2023-05-05 08:00:00,1.10092,1.10185,1.09667,1.10069
2023-05-05 12:00:00,1.10246,1.10365,1.10106,1.10263
2023-05-05 16:00:00,1.10183,1.10197,1.10154,1.10162
2023-05-07 16:00:00,1.10213,1.10228,1.10143,1.1016
2023-05-07 20:00:00,1.10182,1.10399,1.10167,1.1039
2023-05-08 00:00:00,1.1039,1.10505,1.10366,1.10492
2023-05-08 04:00:00,1.10491,1.10535,1.10227,1.10479
2023-05-08 08:00:00,1.10349,1.1044,1.1013,1.10157
2023-05-08 12:00:00,1.10197,1.1029,1.1005,1.10057
2023-05-08 16:00:00,1.10016,1.10045,1.10001,1.10012
2023-05-08 20:00:00,1.09962,1.09974,1.09849,1.09936
2023-05-09 00:00:00,1.09939,1.10007,1.09727,1.09779
2023-05-09 04:00:00,1.0978,1.09862,1.09741,1.09796
2023-05-09 08:00:00,1.09635,1.09671,1.09498,1.09558
2023-05-09 12:00:00,1.09527,1.09724,1.09492,1.09664
2023-05-09 16:00:00,1.09627,1.09671,1.09545,1.09649
2023-05-09 20:00:00,1.09644,1.09772,1.09644,1.09761
2023-05-10 00:00:00,1.0976,1.09824,1.09623,1.09646
2023-05-10 04:00:00,1.09646,1.09647,1.09478,1.09547
2023-05-10 08:00:00,1.09489,1.10068,1.09414,1.09721
2023-05-10 12:00:00,1.09652,1.09824,1.0965,1.09767
2023-05-10 16:00:00,1.09823,1.0987,1.09794,1.09824
2023-05-10 20:00:00,1.09826,1.09981,1.09735,1.09744
2023-05-11 00:00:00,1.09744,1.09822,1.09241,1.093
2023-05-11 04:00:00,1.093,1.09382,1.0918,1.09315
2023-05-11 08:00:00,1.09327,1.09331,1.09,1.09175
2023-05-11 12:00:00,1.09251,1.09257,1.09106,1.09185
2023-05-11 16:00:00,1.09154,1.09199,1.09115,1.09122
2023-05-11 20:00:00,1.09122,1.09252,1.09122,1.09222
2023-05-12 00:00:00,1.09221,1.09354,1.09061,1.09076
2023-05-12 04:00:00,1.09076,1.09172,1.08891,1.08919
2023-05-12 08:00:00,1.08919,1.08951,1.08542,1.08555
2023-05-12 12:00:00,1.08553,1.08569,1.08484,1.08517
2023-05-12 16:00:00,1.08519,1.08521,1.08476,1.08477
2023-05-14 16:00:00,1.0861,1.08618,1.08478,1.08527
2023-05-14 20:00:00,1.08526,1.08643,1.0848,1.08599
2023-05-15 00:00:00,1.08598,1.08771,1.08572,1.08739
2023-05-15 04:00:00,1.08738,1.08801,1.08554,1.08778
2023-05-15 08:00:00,1.08775,1.08908,1.08645,1.08647
2023-05-15 12:00:00,1.08788,1.08788,1.08736,1.08743
2023-05-15 16:00:00,1.08731,1.08772,1.0873,1.08735
2023-05-15 20:00:00,1.08736,1.08845,1.08682,1.08824
2023-05-16 00:00:00,1.08823,1.08945,1.08628,1.08884
2023-05-16 04:00:00,1.08884,1.09046,1.0885,1.08868
2023-05-16 08:00:00,1.08816,1.08891,1.0855,1.08645
2023-05-16 12:00:00,1.08648,1.0872,1.0858,1.08628
2023-05-16 16:00:00,1.08617,1.08655,1.08602,1.08653
2023-05-16 20:00:00,1.08653,1.08736,1.08621,1.08654
2023-05-17 00:00:00,1.08654,1.08676,1.08312,1.08317
2023-05-17 04:00:00,1.08317,1.0848,1.08205,1.08251
2023-05-17 08:00:00,1.08239,1.08389,1.08147,1.08292
2023-05-17 12:00:00,1.08419,1.0849,1.08369,1.08397
2023-05-17 16:00:00,1.08379,1.08444,1.08347,1.08378
2023-05-17 20:00:00,1.08377,1.08479,1.08348,1.08398
2023-05-18 00:00:00,1.08398,1.08404,1.08091,1.08161
2023-05-18 04:00:00,1.08165,1.08221,1.08073,1.0815
2023-05-18 08:00:00,1.0815,1.08178,1.07669,1.07692
2023-05-18 12:00:00,1.0763,1.07741,1.07624,1.07739
2023-05-18 16:00:00,1.0769,1.07766,1.07687,1.07749
2023-05-18 20:00:00,1.07749,1.078,1.076,1.07683
2023-05-19 00:00:00,1.07683,1.0792,1.07605,1.07774
2023-05-19 04:00:00,1.07773,1.08042,1.07709,1.07944
2023-05-19 08:00:00,1.08086,1.08235,1.07842,1.07859
2023-05-19 12:00:00,1.08189,1.08249,1.08079,1.08083
2023-05-19 16:00:00,1.08059,1.08082,1.08012,1.08019
2023-05-21 16:00:00,1.08062,1.08197,1.08062,1.08169
2023-05-21 20:00:00,1.08219,1.08298,1.08165,1.08208
2023-05-22 00:00:00,1.08208,1.08241,1.07955,1.08068
2023-05-22 04:00:00,1.08067,1.08234,1.0799,1.08217
2023-05-22 08:00:00,1.08193,1.08214,1.07961,1.08051
2023-05-22 12:00:00,1.08097,1.08204,1.08079,1.08112
2023-05-22 16:00:00,1.08117,1.08147,1.08111,1.08126
2023-05-22 20:00:00,1.08105,1.08204,1.08025,1.0808
2023-05-23 00:00:00,1.08079,1.08129,1.07852,1.08034
2023-05-23 04:00:00,1.08033,1.08079,1.07727,1.07727
2023-05-23 08:00:00,1.07731,1.07954,1.0763,1.07786
2023-05-23 12:00:00,1.07707,1.07807,1.07601,1.07674
2023-05-23 16:00:00,1.07685,1.07727,1.07685,1.07725
2023-05-23 20:00:00,1.0769,1.07797,1.07676,1.07788
2023-05-24 00:00:00,1.07787,1.07893,1.07702,1.07838
2023-05-24 04:00:00,1.07839,1.07948,1.0748,1.07513
2023-05-24 08:00:00,1.07807,1.08012,1.07581,1.07625
2023-05-24 12:00:00,1.07584,1.07658,1.07494,1.07505
2023-05-24 16:00:00,1.07494,1.07565,1.07421,1.0755
2023-05-24 20:00:00,1.07556,1.07556,1.0736,1.07374
2023-05-25 00:00:00,1.07374,1.07438,1.0714,1.07208
2023-05-25 04:00:00,1.07208,1.0738,1.07196,1.07328
2023-05-25 08:00:00,1.07182,1.07308,1.07073,1.07242
2023-05-25 12:00:00,1.07242,1.07242,1.07118,1.07206
2023-05-25 16:00:00,1.07207,1.07272,1.07207,1.07234
2023-05-25 20:00:00,1.07233,1.07385,1.07189,1.07374
2023-05-26 00:00:00,1.07373,1.07444,1.07252,1.07404
2023-05-26 04:00:00,1.07405,1.07466,1.07255,1.07441
2023-05-26 08:00:00,1.07525,1.07572,1.07018,1.0712
2023-05-26 12:00:00,1.07119,1.07327,1.07119,1.07292
2023-05-28 16:00:00,1.07219,1.07292,1.0718,1.07192
2023-05-28 20:00:00,1.07214,1.07354,1.07172,1.07303
2023-05-29 00:00:00,1.07304,1.07434,1.07245,1.07281
2023-05-29 04:00:00,1.07282,1.07292,1.0712,1.07151
2023-05-29 08:00:00,1.07148,1.07158,1.0708,1.07138
2023-05-29 12:00:00,1.07127,1.07148,1.0709,1.07091
2023-05-29 16:00:00,1.07076,1.07128,1.07076,1.07096
2023-05-29 20:00:00,1.07067,1.07262,1.07013,1.07065
2023-05-30 00:00:00,1.07065,1.07086,1.06725,1.06902
2023-05-30 04:00:00,1.06901,1.07359,1.06872,1.07315
2023-05-30 08:00:00,1.07439,1.07465,1.07204,1.07275
2023-05-30 12:00:00,1.07217,1.07303,1.07161,1.07299
2023-05-30 16:00:00,1.07299,1.07347,1.07272,1.0732
2023-05-30 20:00:00,1.07316,1.07356,1.06942,1.06977
2023-05-31 00:00:00,1.06977,1.07006,1.06699,1.0674
2023-05-31 04:00:00,1.06741,1.06872,1.06585,1.06795
2023-05-31 08:00:00,1.06808,1.07051,1.06509,1.06525
2023-05-31 12:00:00,1.06382,1.0689,1.06355,1.06862
2023-05-31 16:00:00,1.06887,1.0697,1.06852,1.06933
2023-05-31 20:00:00,1.06934,1.06951,1.06802,1.0687
2023-06-01 00:00:00,1.0687,1.06914,1.06617,1.06701
2023-06-01 04:00:00,1.067,1.07146,1.06645,1.07087
2023-06-01 08:00:00,1.07059,1.07417,1.06845,1.07314
2023-06-01 12:00:00,1.07507,1.07684,1.07476,1.07617
2023-06-01 16:00:00,1.07625,1.07652,1.07578,1.07651
2023-06-01 20:00:00,1.07603,1.0769,1.07581,1.0768
2023-06-02 00:00:00,1.0768,1.07789,1.076,1.07618
2023-06-02 04:00:00,1.07617,1.0777,1.076,1.07673
2023-06-02 08:00:00,1.07476,1.07709,1.07174,1.07231
2023-06-02 12:00:00,1.0723,1.07236,1.07055,1.07122
2023-06-02 16:00:00,1.07077,1.07086,1.0705,1.07063
2023-06-04 16:00:00,1.07098,1.07107,1.06937,1.06967
2023-06-04 20:00:00,1.0697,1.07045,1.06902,1.07025
2023-06-05 00:00:00,1.07026,1.07036,1.06832,1.06898
2023-06-05 04:00:00,1.06897,1.0699,1.06852,1.06928
2023-06-05 08:00:00,1.06787,1.07207,1.06777,1.07207
2023-06-05 12:00:00,1.07114,1.07174,1.07072,1.07124
2023-06-05 16:00:00,1.07119,1.07142,1.07094,1.07134
2023-06-05 20:00:00,1.07112,1.07246,1.07098,1.07159
2023-06-06 00:00:00,1.07161,1.07328,1.07071,1.07144
2023-06-06 04:00:00,1.07145,1.07149,1.06823,1.06977
2023-06-06 08:00:00,1.06771,1.06967,1.06669,1.06942
2023-06-06 12:00:00,1.06883,1.0696,1.06822,1.06918
2023-06-06 16:00:00,1.06924,1.06953,1.0691,1.06949
2023-06-06 20:00:00,1.06985,1.07043,1.06887,1.06927
2023-06-07 00:00:00,1.06926,1.06956,1.06682,1.0684
2023-06-07 04:00:00,1.06841,1.07229,1.06792,1.07154
2023-06-07 08:00:00,1.07374,1.07396,1.0703,1.07075
2023-06-07 12:00:00,1.07009,1.07065,1.06928,1.07022
2023-06-07 16:00:00,1.06937,1.0707,1.06937,1.07069
2023-06-07 20:00:00,1.0707,1.07114,1.07028,1.07082
2023-06-08 00:00:00,1.07082,1.0719,1.07009,1.07129
2023-06-08 04:00:00,1.07129,1.07393,1.07097,1.07356
2023-06-08 08:00:00,1.07357,1.07832,1.07333,1.07788
2023-06-08 12:00:00,1.07846,1.07856,1.07736,1.0779
2023-06-08 16:00:00,1.07807,1.07851,1.078,1.07818
2023-06-08 20:00:00,1.07819,1.0785,1.07757,1.07777
2023-06-09 00:00:00,1.07777,1.07839,1.07674,1.07753
2023-06-09 04:00:00,1.07753,1.07816,1.0758,1.07732
2023-06-09 08:00:00,1.07732,1.07841,1.07538,1.07566
2023-06-09 12:00:00,1.07479,1.07523,1.07428,1.0744
2023-06-11 16:00:00,1.07491,1.07492,1.07431,1.07446
2023-06-11 20:00:00,1.07499,1.07503,1.0733,1.07409
2023-06-12 00:00:00,1.07409,1.07722,1.0739,1.07694
2023-06-12 04:00:00,1.07694,1.079,1.07614,1.07629
2023-06-12 08:00:00,1.07662,1.07714,1.0743,1.0746
2023-06-12 12:00:00,1.07486,1.07634,1.07448,1.076
2023-06-12 16:00:00,1.07566,1.07641,1.07546,1.07622
2023-06-12 20:00:00,1.07621,1.07801,1.07591,1.0779
2023-06-13 00:00:00,1.0779,1.08075,1.0776,1.07995
2023-06-13 04:00:00,1.07995,1.08104,1.07942,1.07984
2023-06-13 08:00:00,1.07941,1.08234,1.07781,1.08019
2023-06-13 12:00:00,1.07912,1.08035,1.07828,1.07901
2023-06-13 16:00:00,1.07918,1.07931,1.07881,1.07914
2023-06-13 20:00:00,1.07896,1.0796,1.07856,1.07899
2023-06-14 00:00:00,1.07899,1.07967,1.07739,1.07896
2023-06-14 04:00:00,1.07895,1.08099,1.07858,1.08065
2023-06-14 08:00:00,1.08033,1.08563,1.08033,1.08557
2023-06-14 12:00:00,1.08577,1.0864,1.08013,1.08343
2023-06-14 16:00:00,1.08265,1.08353,1.08247,1.08322
2023-06-14 20:00:00,1.08427,1.08444,1.08081,1.08132
2023-06-15 00:00:00,1.08132,1.08288,1.08036,1.08269
2023-06-15 04:00:00,1.08267,1.08487,1.08244,1.08421
2023-06-15 08:00:00,1.08178,1.09213,1.08144,1.09105
2023-06-15 12:00:00,1.09326,1.09499,1.0932,1.09429
2023-06-15 16:00:00,1.09476,1.09492,1.09437,1.09489
2023-06-15 20:00:00,1.09455,1.09507,1.09354,1.09381
2023-06-16 00:00:00,1.09382,1.09624,1.09339,1.09426
2023-06-16 04:00:00,1.09425,1.09658,1.09381,1.09603
2023-06-16 08:00:00,1.09508,1.09583,1.09217,1.0924
2023-06-16 12:00:00,1.0924,1.09444,1.09239,1.09351
2023-06-18 16:00:00,1.09426,1.09428,1.09385,1.09397
2023-06-18 20:00:00,1.09398,1.09462,1.09335,1.09369
2023-06-19 00:00:00,1.09369,1.09412,1.09249,1.09292
2023-06-19 04:00:00,1.09292,1.09385,1.09099,1.09211
2023-06-19 08:00:00,1.09258,1.09288,1.09168,1.09218
2023-06-19 12:00:00,1.09162,1.09206,1.09158,1.09183
2023-06-19 16:00:00,1.09201,1.09246,1.09189,1.09235
2023-06-19 20:00:00,1.09234,1.09261,1.09106,1.09197
2023-06-20 00:00:00,1.09197,1.09461,1.09116,1.09438
2023-06-20 04:00:00,1.09436,1.09447,1.09227,1.09281
2023-06-20 08:00:00,1.09192,1.09245,1.08996,1.08996
2023-06-20 12:00:00,1.09149,1.09175,1.09114,1.09171
2023-06-20 16:00:00,1.0917,1.09222,1.09167,1.09198
2023-06-20 20:00:00,1.09197,1.0921,1.09117,1.09149
2023-06-21 00:00:00,1.09149,1.09197,1.09058,1.09128
2023-06-21 04:00:00,1.09127,1.09336,1.09093,1.09183
2023-06-21 08:00:00,1.09241,1.09639,1.09081,1.09546
2023-06-21 12:00:00,1.09504,1.09899,1.09496,1.09847
2023-06-21 16:00:00,1.09878,1.09909,1.09833,1.09905
2023-06-21 20:00:00,1.09916,1.09949,1.09866,1.09929
2023-06-22 00:00:00,1.09928,1.09999,1.09797,1.09943
2023-06-22 04:00:00,1.09943,1.10081,1.09872,1.10044
2023-06-22 08:00:00,1.09822,1.0985,1.09522,1.09525
2023-06-22 12:00:00,1.09546,1.09616,1.095,1.0958
2023-06-22 16:00:00,1.09548,1.09577,1.09529,1.09533
2023-06-22 20:00:00,1.09555,1.09585,1.09321,1.09356
2023-06-23 00:00:00,1.09356,1.09368,1.08532,1.08685
2023-06-23 04:00:00,1.08688,1.08744,1.08443,1.08681
2023-06-23 08:00:00,1.08762,1.08984,1.08761,1.08825
2023-06-23 12:00:00,1.08862,1.0895,1.08827,1.0892
2023-06-25 16:00:00,1.09042,1.09064,1.08978,1.09062
2023-06-25 20:00:00,1.09064,1.09097,1.08988,1.0906
2023-06-26 00:00:00,1.09061,1.09109,1.08955,1.09021
2023-06-26 04:00:00,1.09021,1.09179,1.08873,1.09177
2023-06-26 08:00:00,1.09174,1.09199,1.09055,1.09093
2023-06-26 12:00:00,1.09092,1.09151,1.08999,1.09061
2023-06-26 16:00:00,1.0906,1.09109,1.0904,1.09099
2023-06-26 20:00:00,1.09097,1.0935,1.09021,1.09266
2023-06-27 00:00:00,1.09265,1.09414,1.09161,1.09394
2023-06-27 04:00:00,1.09393,1.09528,1.0926,1.09513
2023-06-27 08:00:00,1.09653,1.09766,1.09458,1.09598
2023-06-27 12:00:00,1.09586,1.09639,1.0955,1.09625
2023-06-27 16:00:00,1.09602,1.09616,1.09546,1.09575
2023-06-27 20:00:00,1.09574,1.09614,1.09421,1.09508
2023-06-28 00:00:00,1.09508,1.09568,1.0936,1.09525
2023-06-28 04:00:00,1.09525,1.09621,1.09453,1.09545
2023-06-28 08:00:00,1.09405,1.09445,1.08968,1.08985
2023-06-28 12:00:00,1.09033,1.09238,1.09029,1.09224
2023-06-28 16:00:00,1.0916,1.09168,1.09111,1.09137
2023-06-28 20:00:00,1.09151,1.09161,1.08905,1.08929
2023-06-29 00:00:00,1.08929,1.09206,1.08807,1.09165
2023-06-29 04:00:00,1.09164,1.09277,1.09104,1.09276
2023-06-29 08:00:00,1.09384,1.09414,1.08689,1.08896
2023-06-29 12:00:00,1.08803,1.08836,1.08655,1.08669
2023-06-29 16:00:00,1.08623,1.08668,1.0861,1.08653
2023-06-29 20:00:00,1.08673,1.08754,1.08602,1.08713
2023-06-30 00:00:00,1.08713,1.08754,1.08533,1.08563
2023-06-30 04:00:00,1.08562,1.08592,1.08352,1.08535
2023-06-30 08:00:00,1.08968,1.09192,1.08962,1.0919
2023-06-30 12:00:00,1.09192,1.09224,1.09105,1.09108
2023-06-30 16:00:00,1.0913,1.09131,1.09079,1.09095
2023-07-02 16:00:00,1.09089,1.0913,1.09084,1.09092
2023-07-02 20:00:00,1.09075,1.09176,1.09004,1.09127
2023-07-03 00:00:00,1.09127,1.09181,1.08702,1.08749
2023-07-03 04:00:00,1.08748,1.09047,1.0873,1.08991
2023-07-03 08:00:00,1.09089,1.09339,1.09026,1.09067
2023-07-03 12:00:00,1.09158,1.09163,1.09083,1.09118
2023-07-03 16:00:00,1.09092,1.09149,1.09088,1.09128
2023-07-03 20:00:00,1.09127,1.09163,1.09024,1.09044
2023-07-04 00:00:00,1.09046,1.09146,1.08939,1.09027
2023-07-04 04:00:00,1.09028,1.09045,1.08921,1.08959
2023-07-04 08:00:00,1.08982,1.09074,1.08936,1.09018
2023-07-04 12:00:00,1.08944,1.08971,1.08869,1.08873
2023-07-04 16:00:00,1.08779,1.08821,1.08773,1.08804
2023-07-04 20:00:00,1.08827,1.08908,1.0875,1.08773
2023-07-05 00:00:00,1.08774,1.09078,1.08677,1.08865
2023-07-05 04:00:00,1.08865,1.08956,1.08662,1.08782
2023-07-05 08:00:00,1.0879,1.09019,1.0867,1.08737
2023-07-05 12:00:00,1.08608,1.08638,1.08525,1.0855
2023-07-05 16:00:00,1.08535,1.08564,1.0852,1.08551
2023-07-05 20:00:00,1.08554,1.08559,1.08399,1.084
2023-07-06 00:00:00,1.08401,1.08753,1.08337,1.08556
2023-07-06 04:00:00,1.08555,1.08977,1.08454,1.08952
2023-07-06 08:00:00,1.08739,1.08877,1.08583,1.08722
2023-07-06 12:00:00,1.08724,1.08888,1.08721,1.08883
2023-07-06 16:00:00,1.08884,1.08949,1.08832,1.08896
2023-07-06 20:00:00,1.08895,1.08915,1.08823,1.08878
2023-07-07 00:00:00,1.08876,1.09002,1.08717,1.08759
2023-07-07 04:00:00,1.08758,1.0897,1.08669,1.08875
2023-07-07 08:00:00,1.08878,1.09634,1.08744,1.09629
2023-07-07 12:00:00,1.09716,1.09731,1.09662,1.09675
2023-07-09 16:00:00,1.09593,1.0968,1.09563,1.09669
2023-07-09 20:00:00,1.0967,1.09695,1.09528,1.09559
2023-07-10 00:00:00,1.0956,1.09655,1.0945,1.09544
2023-07-10 04:00:00,1.09544,1.09733,1.09527,1.09593
2023-07-10 08:00:00,1.09541,1.09802,1.09434,1.09746
2023-07-10 12:00:00,1.09899,1.09994,1.09825,1.0999
2023-07-10 16:00:00,1.09982,1.10025,1.09968,1.1001
2023-07-10 20:00:00,1.10053,1.102,1.10014,1.10173
2023-07-11 00:00:00,1.10173,1.10269,1.10061,1.1008
2023-07-11 04:00:00,1.1008,1.10155,1.09971,1.10059
2023-07-11 08:00:00,1.09818,1.09936,1.09783,1.09899
2023-07-11 12:00:00,1.10024,1.1009,1.0999,1.10062
2023-07-11 16:00:00,1.10081,1.10143,1.10059,1.10136
2023-07-11 20:00:00,1.10137,1.10334,1.10119,1.10295
2023-07-12 00:00:00,1.10295,1.10368,1.10206,1.10272
2023-07-12 04:00:00,1.10271,1.10304,1.10184,1.1022
2023-07-12 08:00:00,1.10149,1.11253,1.10148,1.1122
2023-07-12 12:00:00,1.11318,1.11325,1.11244,1.11297
2023-07-12 16:00:00,1.1137,1.11405,1.11268,1.11405
2023-07-12 20:00:00,1.11406,1.11486,1.11363,1.11456
2023-07-13 00:00:00,1.11456,1.11577,1.11298,1.11553
2023-07-13 04:00:00,1.11553,1.11778,1.11502,1.11742
